# x_m,y_m,w_tr_right_m,w_tr_left_m
-69.3203,53.7089,1.4845,1.5214
-69.2624,53.7089,1.4845,1.5214
-69.2044,53.7089,1.4845,1.5214
-69.1464,53.7089,1.4845,1.5214
-69.0885,53.7089,1.4845,1.5214
-69.0305,53.7089,1.4845,1.5214
-68.9726,53.7089,1.4845,1.5214
-68.9146,53.7089,1.4845,1.5214
-68.8566,53.7089,1.4845,1.5214
-68.7987,53.7089,1.4845,1.4845
-68.7407,53.7089,1.4845,1.4845
-68.6828,53.7089,1.4845,1.4845
-68.6248,53.7089,1.4845,1.4845
-68.5668,53.7089,1.4845,1.4845
-68.5089,53.7089,1.4845,1.4845
-68.4509,53.7089,1.4845,1.4845
-68.3930,53.7089,1.4845,1.4845
-68.3350,53.7089,1.4845,1.4845
-68.2770,53.7089,1.5302,1.4845
-68.2191,53.7668,1.5302,1.5302
-68.1611,53.7668,1.5302,1.5302
-68.1032,53.7668,1.5302,1.5302
-68.0452,53.7668,1.5302,1.5302
-67.9872,53.7668,1.5302,1.5302
-67.9293,53.7668,1.5302,1.5302
-67.8713,53.7668,1.5302,1.5302
-67.8134,53.7668,1.5302,1.5302
-67.7554,53.7668,1.5302,1.5302
-67.6974,53.7668,1.5302,1.5302
-67.6395,53.7668,1.5302,1.5302
-67.5815,53.7668,1.5302,1.5302
-67.5236,53.7668,1.5302,1.5302
-67.4656,53.7668,1.5302,1.5302
-67.4656,53.7668,1.4958,1.5302
-67.4076,53.7668,1.4958,1.5302
-67.3497,53.7668,1.4958,1.5302
-67.2917,53.7668,1.4958,1.5302
-67.2338,53.7668,1.4958,1.5302
-67.1758,53.7668,1.4958,1.5302
-67.1178,53.7668,1.4958,1.5302
-67.0599,53.7668,1.4958,1.5302
-67.0019,53.7668,1.4958,1.5302
-66.9440,53.7668,1.4958,1.5302
-66.8860,53.7668,1.4958,1.5302
-66.8280,53.7668,1.4958,1.5302
-66.7701,53.7668,1.4958,1.5302
-66.7121,53.7668,1.4958,1.5302
-66.6542,53.7668,1.4958,1.5302
-66.5962,53.7668,1.4958,1.5302
-66.5382,53.7668,1.4958,1.5302
-66.4803,53.7668,1.4958,1.5302
-66.4223,53.7668,1.4958,1.5302
-66.3644,53.7668,1.4958,1.5302
-66.3064,53.7668,1.4958,1.5302
-66.2484,53.7668,1.4958,1.5302
-66.1905,53.7668,1.4958,1.5302
-66.1325,53.7668,1.4958,1.4958
-66.0746,53.7668,1.4958,1.4958
-66.0166,53.7668,1.4958,1.4958
-65.9586,53.7668,1.4958,1.4958
-65.9007,53.7668,1.4958,1.4958
-65.8427,53.7668,1.4958,1.4958
-65.7848,53.7668,1.4958,1.4958
-65.7268,53.7668,1.4958,1.4958
-65.6688,53.7668,1.4958,1.4958
-65.6109,53.7668,1.4958,1.4958
-65.5529,53.7668,1.4958,1.4958
-65.4950,53.7668,1.4958,1.4958
-65.4370,53.7668,1.4958,1.4958
-65.3790,53.7668,1.4958,1.4958
-65.3211,53.7668,1.4958,1.4958
-65.2631,53.7668,1.4958,1.4958
-65.2052,53.7668,1.4958,1.4958
-65.1472,53.7668,1.4958,1.4958
-65.0892,53.7668,1.4958,1.4958
-65.0313,53.7668,1.4958,1.4958
-64.9733,53.7668,1.4958,1.4958
-64.9154,53.7668,1.4958,1.4958
-64.8574,53.7668,1.4958,1.4958
-64.8574,53.7668,1.4628,1.4958
-64.7994,53.7668,1.4628,1.4958
-64.7415,53.7668,1.4628,1.4958
-64.6835,53.7668,1.4628,1.4958
-64.6256,53.7668,1.4628,1.4958
-64.5676,53.7668,1.4628,1.4958
-64.5096,53.7668,1.4628,1.4958
-64.4517,53.7668,1.4628,1.4958
-64.3937,53.7668,1.4628,1.4958
-64.3358,53.7668,1.4628,1.4958
-64.2778,53.7668,1.4628,1.4958
-64.2198,53.7668,1.4628,1.4958
-64.1619,53.7668,1.4628,1.4958
-64.1039,53.7668,1.4628,1.4958
-64.0460,53.7668,1.4628,1.4958
-63.9880,53.7668,1.4628,1.4958
-63.9300,53.7668,1.4628,1.4958
-63.8721,53.7668,1.4628,1.4958
-63.8141,53.7668,1.4628,1.4958
-63.7562,53.7668,1.4628,1.4958
-63.6982,53.7668,1.4628,1.4958
-63.6402,53.7668,1.4628,1.4958
-63.5823,53.7668,1.4628,1.4958
-63.5243,53.7668,1.4628,1.4628
-63.4664,53.7668,1.4628,1.4628
-63.4084,53.7668,1.4628,1.4628
-63.3504,53.7668,1.4628,1.4628
-63.2925,53.7668,1.4628,1.4628
-63.2345,53.7668,1.4628,1.4628
-63.1766,53.7668,1.4628,1.4628
-63.1186,53.7668,1.4628,1.4628
-63.0606,53.7668,1.4628,1.4628
-63.0027,53.7668,1.4628,1.4628
-62.9447,53.7668,1.4628,1.4628
-62.8868,53.7668,1.4628,1.4628
-62.8288,53.7668,1.4628,1.4628
-62.7708,53.7668,1.4628,1.4628
-62.7129,53.7668,1.4628,1.4628
-62.6549,53.7668,1.4628,1.4628
-62.5970,53.7668,1.4628,1.4628
-62.5390,53.7668,1.4628,1.4628
-62.4810,53.7668,1.4628,1.4628
-62.4231,53.7668,1.4628,1.4628
-62.3651,53.7668,1.4628,1.4628
-62.3072,53.7668,1.4628,1.4628
-62.2492,53.7668,1.4628,1.4628
-62.1912,53.7668,1.4628,1.4628
-62.1912,53.7668,1.4315,1.4628
-62.1333,53.7668,1.4315,1.4628
-62.0753,53.7668,1.4315,1.4628
-62.0174,53.7668,1.4315,1.4628
-61.9594,53.7668,1.4315,1.4628
-61.9014,53.7668,1.4315,1.4628
-61.8435,53.7668,1.4315,1.4628
-61.7855,53.7668,1.4315,1.4628
-61.7276,53.7668,1.4315,1.4628
-61.6696,53.7668,1.4315,1.4628
-61.6116,53.7668,1.4315,1.4628
-61.5537,53.7668,1.4315,1.4628
-61.4957,53.7668,1.4315,1.4628
-61.4378,53.7668,1.4315,1.4628
-61.3798,53.7668,1.4315,1.4628
-61.3218,53.7668,1.4315,1.4628
-61.2639,53.7668,1.4315,1.4628
-61.2059,53.7668,1.4315,1.4628
-61.1480,53.7668,1.4315,1.4628
-61.0900,53.7668,1.4315,1.4628
-61.0320,53.7668,1.4315,1.4628
-60.9741,53.7668,1.4315,1.4628
-60.9161,53.7089,1.4811,1.4628
-60.8582,53.7089,1.4811,1.4315
-60.8002,53.7089,1.4811,1.4811
-60.7422,53.6509,1.5313,1.4811
-60.6843,53.6509,1.5313,1.4811
-60.6263,53.6509,1.5313,1.4811
-60.5684,53.6509,1.5313,1.4811
-60.5104,53.6509,1.5313,1.4811
-60.4524,53.6509,1.5313,1.4811
-60.3945,53.6509,1.5313,1.4811
-60.3365,53.6509,1.5313,1.4811
-60.2786,53.6509,1.5313,1.4811
-60.2206,53.6509,1.5313,1.4811
-60.1626,53.6509,1.5313,1.4811
-60.1047,53.6509,1.5313,1.4811
-60.0467,53.6509,1.5313,1.4811
-59.9888,53.6509,1.5313,1.4811
-59.9308,53.6509,1.5313,1.4811
-59.8728,53.6509,1.5313,1.4811
-59.8149,53.6509,1.5313,1.4811
-59.7569,53.6509,1.4811,1.4811
-59.6990,53.5930,1.4811,1.4315
-59.6410,53.5930,1.4811,1.4315
-59.5830,53.5930,1.4811,1.4315
-59.5830,53.5930,1.4525,1.4315
-59.5251,53.5930,1.4525,1.4315
-59.4671,53.5930,1.4525,1.4315
-59.4092,53.5930,1.4525,1.4315
-59.3512,53.5930,1.4525,1.4315
-59.2932,53.5930,1.4525,1.4315
-59.2353,53.5930,1.4525,1.4315
-59.1773,53.5930,1.4525,1.4811
-59.1194,53.5350,1.5036,1.4811
-59.0614,53.5350,1.5036,1.5313
-59.0034,53.5350,1.5036,1.5313
-58.9455,53.5350,1.5036,1.5313
-58.8875,53.5350,1.5036,1.5313
-58.8296,53.5350,1.5036,1.5313
-58.7716,53.5350,1.5036,1.5313
-58.7136,53.5350,1.5036,1.5313
-58.6557,53.4770,1.5036,1.4811
-58.5977,53.4770,1.4525,1.4811
-58.5398,53.4191,1.4525,1.4315
-58.4818,53.4191,1.4525,1.4315
-58.4238,53.4191,1.4525,1.4315
-58.3659,53.4191,1.4525,1.4315
-58.3079,53.4191,1.4525,1.4315
-58.2500,53.4191,1.4525,1.4019
-58.1920,53.4191,1.4525,1.4019
-58.1340,53.4191,1.4525,1.4019
-58.0761,53.4191,1.4525,1.4019
-58.0181,53.4191,1.4525,1.4019
-57.9602,53.4191,1.4525,1.4019
-57.9022,53.4191,1.4525,1.4019
-57.8442,53.4191,1.4525,1.4019
-57.7863,53.4191,1.4525,1.4019
-57.7283,53.4191,1.4525,1.4019
-57.6704,53.4191,1.4525,1.4019
-57.6124,53.4191,1.4525,1.4019
-57.5544,53.4191,1.4525,1.4019
-57.4965,53.4191,1.4525,1.4019
-57.4385,53.4191,1.4525,1.4019
-57.3806,53.4191,1.4525,1.4019
-57.3226,53.4191,1.4525,1.4525
-57.2646,53.3611,1.5036,1.4525
-57.2067,53.3611,1.5036,1.5036
-57.1487,53.3611,1.5036,1.5036
-57.0908,53.3611,1.5036,1.5036
-57.0328,53.3611,1.5036,1.5036
-56.9748,53.3611,1.5036,1.5036
-56.9169,53.3611,1.5036,1.5036
-56.9169,53.3032,1.4777,1.4525
-56.8589,53.3032,1.4256,1.4525
-56.8010,53.2452,1.4256,1.4019
-56.7430,53.2452,1.4256,1.4019
-56.6850,53.2452,1.4256,1.4019
-56.6271,53.2452,1.4256,1.4019
-56.5691,53.2452,1.4256,1.4019
-56.5112,53.2452,1.4256,1.4019
-56.4532,53.2452,1.4256,1.4019
-56.3952,53.2452,1.4256,1.4019
-56.3373,53.2452,1.4256,1.4525
-56.2793,53.1872,1.4777,1.4525
-56.2214,53.1872,1.4777,1.5036
-56.1634,53.1872,1.4777,1.5036
-56.1054,53.1872,1.4777,1.5036
-56.0475,53.1872,1.4777,1.5036
-55.9895,53.1872,1.4777,1.5036
-55.9316,53.1872,1.4777,1.5036
-55.8736,53.1872,1.4777,1.5036
-55.8156,53.1872,1.4777,1.5036
-55.7577,53.1872,1.4777,1.5036
-55.6997,53.1872,1.4777,1.5036
-55.6418,53.1872,1.4777,1.5036
-55.5838,53.1872,1.4777,1.4777
-55.5258,53.1872,1.4777,1.4777
-55.4679,53.1872,1.4777,1.4777
-55.4099,53.1293,1.5302,1.4777
-55.3520,53.0713,1.5302,1.4777
-55.2940,53.0134,1.5302,1.4777
-55.2360,53.0134,1.4777,1.4777
-55.1781,53.0134,1.4777,1.4777
-55.1201,53.0134,1.4777,1.4777
-55.0622,53.0134,1.4777,1.4777
-55.0042,53.0134,1.4777,1.4777
-54.9462,53.0134,1.4777,1.4777
-54.8883,53.0134,1.4777,1.4777
-54.8303,53.0134,1.4777,1.4777
-54.7724,53.0134,1.4777,1.4777
-54.7144,53.0134,1.4777,1.4777
-54.6564,53.0134,1.4777,1.4777
-54.5985,53.0134,1.4777,1.4777
-54.5405,52.9554,1.5302,1.4777
-54.4826,52.9554,1.5302,1.5302
-54.4246,52.8974,1.5302,1.5302
-54.3666,52.8395,1.5302,1.4777
-54.3087,52.8395,1.4777,1.4777
-54.3087,52.8395,1.4536,1.4777
-54.2507,52.8395,1.4536,1.4777
-54.1928,52.8395,1.4536,1.4777
-54.1348,52.8395,1.4536,1.4777
-54.0768,52.8395,1.4536,1.4777
-54.0189,52.8395,1.4536,1.4777
-53.9609,52.8395,1.4536,1.4777
-53.9030,52.8395,1.4536,1.4777
-53.8450,52.8395,1.4536,1.4777
-53.7870,52.8395,1.4536,1.4777
-53.7291,52.8395,1.4536,1.4777
-53.6711,52.7815,1.5070,1.4777
-53.6132,52.7236,1.5070,1.4777
-53.5552,52.6656,1.5070,1.4777
-53.4972,52.6656,1.4536,1.4777
-53.4393,52.6656,1.4536,1.4777
-53.3813,52.6656,1.4536,1.4777
-53.3234,52.6656,1.4536,1.4777
-53.2654,52.6656,1.4536,1.4777
-53.2074,52.6656,1.4536,1.4777
-53.1495,52.6656,1.4536,1.4777
-53.0915,52.6656,1.4536,1.4777
-53.0336,52.6656,1.4536,1.4777
-52.9756,52.6656,1.4536,1.4536
-52.9176,52.6656,1.4536,1.4536
-52.8597,52.6656,1.4536,1.4536
-52.8017,52.6656,1.4536,1.4536
-52.7438,52.6076,1.4536,1.4007
-52.6858,52.5497,1.4536,1.4007
-52.6278,52.4917,1.4536,1.4007
-52.5699,52.4917,1.4536,1.4536
-52.5119,52.4917,1.4536,1.4536
-52.4540,52.4917,1.4536,1.4536
-52.3960,52.4917,1.4536,1.4536
-52.3380,52.4917,1.4536,1.4536
-52.2801,52.4917,1.4536,1.4536
-52.2221,52.4917,1.4536,1.4536
-52.1642,52.4917,1.4536,1.4536
-52.1062,52.4917,1.4536,1.4536
-52.0482,52.4917,1.4536,1.4536
-51.9903,52.4917,1.4536,1.4536
-51.9323,52.4917,1.4536,1.4536
-51.8744,52.4338,1.4536,1.4007
-51.8164,52.3758,1.4536,1.4007
-51.7584,52.3178,1.4536,1.4007
-51.7005,52.3178,1.4536,1.4536
-51.7005,52.3178,1.4315,1.4536
-51.6425,52.3178,1.4315,1.4536
-51.5846,52.3178,1.4315,1.4536
-51.5266,52.3178,1.4315,1.4536
-51.4686,52.3178,1.4315,1.4536
-51.4107,52.3178,1.4315,1.4536
-51.3527,52.3178,1.4315,1.4536
-51.2948,52.3178,1.4315,1.4536
-51.2368,52.3178,1.4315,1.4536
-51.1788,52.3178,1.4315,1.4536
-51.1209,52.3178,1.4315,1.4536
-51.0629,52.2599,1.4315,1.4007
-51.0050,52.2599,1.3777,1.4007
-50.9470,52.2019,1.3777,1.4007
-50.8890,52.1440,1.4315,1.4007
-50.8311,52.1440,1.4315,1.4536
-50.7731,52.1440,1.4315,1.4536
-50.7152,52.1440,1.4315,1.4536
-50.6572,52.1440,1.4315,1.4536
-50.5992,52.1440,1.4315,1.4536
-50.5413,52.1440,1.4315,1.4536
-50.4833,52.1440,1.4315,1.4536
-50.4254,52.1440,1.4315,1.4536
-50.3674,52.1440,1.4315,1.4536
-50.3094,52.1440,1.4315,1.4315
-50.2515,52.1440,1.4315,1.4315
-50.1935,52.1440,1.4315,1.4315
-50.1356,52.0860,1.4315,1.3777
-50.0776,52.0860,1.3777,1.3777
-50.0196,52.0280,1.3777,1.3777
-49.9617,51.9701,1.4315,1.3777
-49.9037,51.9701,1.4315,1.4315
-49.8458,51.9701,1.4315,1.4315
-49.7878,51.9701,1.4315,1.4315
-49.7298,51.9701,1.4315,1.4315
-49.6719,51.9701,1.4315,1.4315
-49.6139,51.9701,1.4315,1.4315
-49.5560,51.9701,1.4315,1.4315
-49.4980,51.9701,1.4315,1.4315
-49.4400,51.9701,1.4315,1.4315
-49.3821,51.9701,1.4315,1.4315
-49.3241,51.9701,1.4315,1.4315
-49.2662,51.9121,1.4315,1.3777
-49.2082,51.9121,1.3777,1.3777
-49.1502,51.8542,1.3777,1.3777
-49.0923,51.7962,1.4315,1.3777
-49.0343,51.7962,1.4315,1.4315
-49.0343,51.7962,1.4114,1.4315
-48.9764,51.7962,1.4114,1.4315
-48.9184,51.7962,1.4114,1.4315
-48.8604,51.7962,1.4114,1.4315
-48.8025,51.7962,1.4114,1.4315
-48.7445,51.7962,1.4114,1.4315
-48.6866,51.7962,1.4114,1.4315
-48.6286,51.7962,1.4114,1.4315
-48.5706,51.7962,1.4114,1.4315
-48.5127,51.7962,1.4114,1.4315
-48.4547,51.7382,1.4114,1.3777
-48.3968,51.7382,1.3568,1.3777
-48.3388,51.6803,1.3568,1.3242
-48.2808,51.6803,1.3568,1.3777
-48.2229,51.6223,1.4114,1.3777
-48.1649,51.6223,1.4114,1.4315
-48.1070,51.6223,1.4114,1.4315
-48.0490,51.6223,1.4114,1.4315
-47.9910,51.6223,1.4114,1.4315
-47.9331,51.6223,1.4114,1.4315
-47.8751,51.6223,1.4114,1.4315
-47.8172,51.6223,1.4114,1.4315
-47.7592,51.6223,1.4114,1.4315
-47.7012,51.6223,1.4114,1.4114
-47.6433,51.6223,1.4114,1.4114
-47.5853,51.5644,1.4114,1.3568
-47.5274,51.5644,1.3568,1.3568
-47.4694,51.5064,1.3568,1.3025
-47.4114,51.5064,1.3568,1.3025
-47.3535,51.5064,1.3568,1.3568
-47.2955,51.4484,1.4114,1.3568
-47.2376,51.4484,1.4114,1.4114
-47.1796,51.4484,1.4114,1.4114
-47.1216,51.4484,1.4114,1.4114
-47.0637,51.4484,1.4114,1.4114
-47.0057,51.4484,1.4114,1.4114
-46.9478,51.4484,1.4114,1.4114
-46.8898,51.4484,1.4114,1.4114
-46.8318,51.4484,1.4114,1.4114
-46.7739,51.4484,1.4114,1.4114
-46.7159,51.3905,1.4114,1.3568
-46.6580,51.3905,1.3568,1.3568
-46.6000,51.3325,1.3568,1.3025
-46.5420,51.3325,1.3568,1.3025
-46.4841,51.3325,1.3568,1.3568
-46.4261,51.2746,1.4114,1.3568
-46.4261,51.2746,1.3935,1.3568
-46.3682,51.2746,1.3935,1.4114
-46.3102,51.2746,1.3935,1.4114
-46.2522,51.2746,1.3935,1.4114
-46.1943,51.2746,1.3935,1.4114
-46.1363,51.2746,1.3935,1.4114
-46.0784,51.2746,1.3935,1.4114
-46.0204,51.2746,1.3935,1.4114
-45.9624,51.2746,1.3935,1.4114
-45.9045,51.2166,1.3935,1.3568
-45.8465,51.2166,1.3381,1.3568
-45.7886,51.1586,1.3381,1.3025
-45.7306,51.1586,1.3381,1.3025
-45.6726,51.1586,1.3381,1.3025
-45.6147,51.1586,1.3381,1.3025
-45.5567,51.1586,1.3381,1.3568
-45.4988,51.1007,1.3935,1.3568
-45.4408,51.1007,1.3935,1.4114
-45.3828,51.1007,1.3935,1.4114
-45.3249,51.1007,1.3935,1.4114
-45.2669,51.1007,1.3935,1.4114
-45.2090,51.1007,1.3935,1.4114
-45.1510,51.1007,1.3935,1.4114
-45.0930,51.1007,1.3935,1.4114
-45.0351,51.0427,1.3935,1.3381
-44.9771,51.0427,1.3381,1.3381
-44.9192,50.9848,1.3381,1.2830
-44.8612,50.9848,1.3381,1.2830
-44.8032,50.9848,1.3381,1.2830
-44.7453,50.9848,1.3381,1.2830
-44.6873,50.9848,1.3381,1.2830
-44.6294,50.9848,1.3381,1.3381
-44.5714,50.9268,1.3935,1.3381
-44.5134,50.9268,1.3935,1.3935
-44.4555,50.9268,1.3935,1.3935
-44.3975,50.9268,1.3935,1.3935
-44.3396,50.9268,1.3935,1.3935
-44.2816,50.9268,1.3935,1.3935
-44.2236,50.9268,1.3935,1.3935
-44.1657,50.9268,1.3935,1.3935
-44.1077,50.8688,1.3935,1.3381
-44.0498,50.8688,1.3381,1.3381
-43.9918,50.8109,1.3381,1.2830
-43.9338,50.8109,1.3381,1.2830
-43.8759,50.8109,1.3381,1.2830
-43.8179,50.8109,1.3381,1.2830
-43.7600,50.8109,1.3381,1.3381
-43.7600,50.8109,1.3217,1.3381
-43.7020,50.7529,1.3777,1.3381
-43.6440,50.7529,1.3777,1.3935
-43.5861,50.7529,1.3777,1.3935
-43.5281,50.7529,1.3777,1.3935
-43.4702,50.7529,1.3777,1.3935
-43.4122,50.7529,1.3777,1.3935
-43.3542,50.7529,1.3777,1.3935
-43.2963,50.6950,1.3777,1.3381
-43.2383,50.6950,1.3217,1.3381
-43.1804,50.6370,1.3217,1.2830
-43.1224,50.6370,1.3217,1.2830
-43.0644,50.6370,1.3217,1.2830
-43.0065,50.6370,1.3217,1.2830
-42.9485,50.6370,1.3217,1.2830
-42.8906,50.6370,1.3217,1.2830
-42.8326,50.6370,1.3217,1.3381
-42.7746,50.5790,1.3777,1.3381
-42.7167,50.5790,1.3777,1.3935
-42.6587,50.5790,1.3777,1.3935
-42.6008,50.5790,1.3777,1.3935
-42.5428,50.5790,1.3777,1.3935
-42.4848,50.5790,1.3777,1.3935
-42.4269,50.5211,1.3777,1.3217
-42.3689,50.5211,1.3217,1.3217
-42.3110,50.4631,1.3217,1.2659
-42.2530,50.4631,1.3217,1.2659
-42.1950,50.4631,1.3217,1.2659
-42.1371,50.4631,1.3217,1.2659
-42.0791,50.4631,1.3217,1.2659
-42.0212,50.4631,1.3217,1.2659
-41.9632,50.4631,1.3217,1.2659
-41.9052,50.4631,1.3217,1.3217
-41.8473,50.4052,1.3777,1.3217
-41.7893,50.4052,1.3777,1.3777
-41.7314,50.4052,1.3777,1.3777
-41.6734,50.4052,1.3777,1.3777
-41.6154,50.4052,1.3777,1.3777
-41.5575,50.4052,1.3777,1.3777
-41.4995,50.3472,1.3777,1.3217
-41.4416,50.3472,1.3217,1.3217
-41.3836,50.2892,1.3217,1.2659
-41.3256,50.2892,1.3217,1.2659
-41.2677,50.2892,1.3217,1.2659
-41.2097,50.2892,1.3217,1.2659
-41.1518,50.2892,1.3217,1.2659
-41.1518,50.2892,1.3076,1.2659
-41.0938,50.2892,1.3076,1.2659
-41.0358,50.2892,1.3076,1.2659
-40.9779,50.2892,1.3076,1.3217
-40.9199,50.2313,1.3642,1.3217
-40.8620,50.2313,1.3642,1.3777
-40.8040,50.2313,1.3642,1.3777
-40.7460,50.2313,1.3642,1.3777
-40.6881,50.1733,1.3642,1.3217
-40.6301,50.1733,1.3076,1.3217
-40.5722,50.1154,1.3076,1.2659
-40.5142,50.1154,1.3076,1.2659
-40.4562,50.1154,1.3076,1.2659
-40.3983,50.1154,1.3076,1.2659
-40.3403,50.1154,1.3076,1.2659
-40.2824,50.1154,1.3076,1.2659
-40.2244,50.1154,1.3076,1.2659
-40.1664,50.1154,1.3076,1.2659
-40.1085,50.1154,1.3076,1.3217
-40.0505,50.0574,1.3642,1.3217
-39.9926,50.0574,1.3642,1.3777
-39.9346,50.0574,1.3642,1.3777
-39.8766,50.0574,1.3642,1.3777
-39.8187,50.0574,1.3642,1.3777
-39.7607,49.9994,1.3642,1.3076
-39.7028,49.9994,1.3076,1.3076
-39.6448,49.9415,1.3076,1.2512
-39.5868,49.9415,1.3076,1.2512
-39.5289,49.9415,1.3076,1.2512
-39.4709,49.9415,1.3076,1.2512
-39.4130,49.9415,1.3076,1.2512
-39.3550,49.9415,1.3076,1.2512
-39.2970,49.9415,1.3076,1.2512
-39.2391,49.9415,1.3076,1.2512
-39.1811,49.9415,1.3076,1.2512
-39.1232,49.9415,1.3076,1.3076
-39.0652,49.8835,1.3642,1.3076
-39.0072,49.8835,1.3642,1.3642
-38.9493,49.8835,1.3642,1.3642
-38.8913,49.8256,1.3642,1.3076
-38.8334,49.8256,1.3076,1.3076
-38.7754,49.7676,1.3076,1.2512
-38.7174,49.7676,1.3076,1.2512
-38.6595,49.7676,1.3076,1.2512
-38.6015,49.7676,1.3076,1.2512
-38.5436,49.7676,1.3076,1.2512
-38.4856,49.7676,1.3076,1.2512
-38.4856,49.7676,1.2960,1.2512
-38.4276,49.7676,1.2960,1.2512
-38.3697,49.7676,1.2960,1.2512
-38.3117,49.7676,1.2960,1.2512
-38.2538,49.7676,1.2960,1.3076
-38.1958,49.7096,1.3531,1.3076
-38.1378,49.7096,1.3531,1.3642
-38.0799,49.7096,1.3531,1.3642
-38.0219,49.6517,1.3531,1.3076
-37.9640,49.6517,1.2960,1.3076
-37.9060,49.5937,1.2960,1.2512
-37.8480,49.5937,1.2960,1.2512
-37.7901,49.5937,1.2960,1.2512
-37.7321,49.5937,1.2960,1.2512
-37.6742,49.5937,1.2960,1.2512
-37.6162,49.5937,1.2960,1.2512
-37.5582,49.5937,1.2960,1.2512
-37.5003,49.5937,1.2960,1.2512
-37.4423,49.5937,1.2960,1.2512
-37.3844,49.5937,1.2960,1.2512
-37.3264,49.5937,1.2960,1.3076
-37.2684,49.5358,1.3531,1.3076
-37.2105,49.5358,1.3531,1.3642
-37.1525,49.4778,1.3531,1.2960
-37.0946,49.4778,1.2960,1.2960
-37.0366,49.4198,1.2960,1.2390
-36.9786,49.4198,1.2960,1.2390
-36.9207,49.4198,1.2960,1.2390
-36.8627,49.4198,1.2960,1.2390
-36.8048,49.4198,1.2960,1.2390
-36.7468,49.4198,1.2960,1.2390
-36.6888,49.4198,1.2960,1.2390
-36.6309,49.4198,1.2960,1.2390
-36.5729,49.4198,1.2960,1.2390
-36.5150,49.4198,1.2960,1.2390
-36.4570,49.4198,1.2960,1.2390
-36.3990,49.4198,1.2960,1.2390
-36.3411,49.4198,1.2960,1.2390
-36.2831,49.4198,1.2960,1.2960
-36.2252,49.3619,1.2960,1.2960
-36.1672,49.3039,1.2960,1.2960
-36.1092,49.2460,1.2960,1.2390
-36.0513,49.2460,1.2960,1.2390
-35.9933,49.2460,1.2960,1.2390
-35.9354,49.2460,1.2960,1.2390
-35.8774,49.2460,1.2960,1.2390
-35.8774,49.2460,1.2869,1.2390
-35.8194,49.2460,1.2869,1.2390
-35.7615,49.2460,1.2869,1.2390
-35.7035,49.2460,1.2869,1.2390
-35.6456,49.2460,1.2869,1.2390
-35.5876,49.2460,1.2869,1.2390
-35.5296,49.2460,1.2869,1.2390
-35.4717,49.2460,1.2869,1.2390
-35.4137,49.2460,1.2869,1.2390
-35.3558,49.2460,1.2869,1.2390
-35.2978,49.2460,1.2295,1.2390
-35.2398,49.1880,1.2295,1.2390
-35.1819,49.1300,1.2295,1.2390
-35.1239,49.0721,1.2869,1.2390
-35.0660,49.0721,1.2869,1.2390
-35.0080,49.0721,1.2869,1.2390
-34.9500,49.0721,1.2869,1.2390
-34.8921,49.0721,1.2869,1.2390
-34.8341,49.0721,1.2869,1.2390
-34.7762,49.0721,1.2869,1.2390
-34.7182,49.0721,1.2869,1.2390
-34.6602,49.0721,1.2869,1.2390
-34.6023,49.0721,1.2869,1.2390
-34.5443,49.0721,1.2869,1.2390
-34.4864,49.0721,1.2869,1.2295
-34.4284,49.0721,1.2869,1.2295
-34.3704,49.0721,1.2869,1.2295
-34.3125,49.0721,1.2869,1.2295
-34.2545,49.0721,1.2295,1.2295
-34.1966,49.0141,1.2295,1.1722
-34.1386,49.0141,1.1722,1.1722
-34.0806,48.9562,1.2295,1.1722
-34.0227,48.9562,1.2295,1.2295
-33.9647,48.8982,1.2869,1.2295
-33.9068,48.8982,1.2869,1.2295
-33.8488,48.8982,1.2869,1.2295
-33.7908,48.8982,1.2869,1.2295
-33.7329,48.8982,1.2869,1.2295
-33.6749,48.8982,1.2869,1.2295
-33.6170,48.8982,1.2869,1.2295
-33.5590,48.8982,1.2869,1.2295
-33.5010,48.8982,1.2869,1.2295
-33.4431,48.8982,1.2869,1.2295
-33.3851,48.8982,1.2869,1.2295
-33.3272,48.8982,1.2869,1.2295
-33.2692,48.8982,1.2869,1.2295
-33.2112,48.8982,1.2869,1.2295
-33.2112,48.8982,1.2804,1.2295
-33.1533,48.8982,1.2227,1.2295
-33.0953,48.8402,1.2227,1.1722
-33.0374,48.8402,1.1650,1.1722
-32.9794,48.8402,1.1650,1.1722
-32.9214,48.8402,1.1650,1.1722
-32.8635,48.8402,1.1650,1.1722
-32.8055,48.8402,1.1650,1.1722
-32.7476,48.7823,1.2227,1.1722
-32.6896,48.7823,1.2227,1.2295
-32.6316,48.7243,1.2804,1.2295
-32.5737,48.7243,1.2804,1.2295
-32.5157,48.7243,1.2804,1.2295
-32.4578,48.7243,1.2804,1.2295
-32.3998,48.7243,1.2804,1.2295
-32.3418,48.7243,1.2804,1.2295
-32.2839,48.7243,1.2804,1.2295
-32.2259,48.7243,1.2804,1.2295
-32.1680,48.7243,1.2804,1.2295
-32.1100,48.7243,1.2804,1.2295
-32.0520,48.7243,1.2804,1.2295
-31.9941,48.7243,1.2804,1.2295
-31.9361,48.7243,1.2804,1.2295
-31.8782,48.7243,1.2804,1.2227
-31.8202,48.7243,1.2804,1.2227
-31.7622,48.7243,1.2227,1.2227
-31.7043,48.6664,1.2227,1.1650
-31.6463,48.6664,1.1650,1.1650
